Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,exclusion_reason,reactant1_code,reactant2_code
5626,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,THF,24.66,2380783.0,outside_monodentate_ligand_scope,,
5627,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,THF,0.0,1013813.63,outside_monodentate_ligand_scope,,
5628,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,THF,42.49,12918883.0,outside_monodentate_ligand_scope,,
5636,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,THF,48.34,11111876.0,outside_monodentate_ligand_scope,,
5638,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,THF,0.0,1941079.5,outside_monodentate_ligand_scope,,
5639,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,THF,0.0,1735861.5,outside_monodentate_ligand_scope,,
5640,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,THF,35.32,9699371.0,outside_monodentate_ligand_scope,,
5648,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,THF,46.51,12958817.0,outside_monodentate_ligand_scope,,
5650,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,THF,0.0,1797803.38,outside_monodentate_ligand_scope,,
5651,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,THF,0.0,1050604.75,outside_monodentate_ligand_scope,,
5652,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,THF,33.46,10466803.0,outside_monodentate_ligand_scope,,
5660,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,THF,58.39,16146329.0,outside_monodentate_ligand_scope,,
5662,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,THF,0.0,1223778.5,outside_monodentate_ligand_scope,,
5663,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,THF,0.0,845348.31,outside_monodentate_ligand_scope,,
5664,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,THF,44.92,13407706.0,outside_monodentate_ligand_scope,,
5672,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",None,2.5,DMF,33.37,9259050.0,outside_monodentate_ligand_scope,,
5674,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",None,2.5,DMF,34.27,6516000.5,outside_monodentate_ligand_scope,,
5675,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",None,2.5,DMF,0.0,553014.13,outside_monodentate_ligand_scope,,
5676,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,None,2.5,DMF,20.97,5006998.5,outside_monodentate_ligand_scope,,
5684,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaOH,2.5,DMF,27.97,7951611.5,outside_monodentate_ligand_scope,,
5686,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaOH,2.5,DMF,0.0,389126.94,outside_monodentate_ligand_scope,,
5687,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaOH,2.5,DMF,0.0,554068.63,outside_monodentate_ligand_scope,,
5688,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,NaOH,2.5,DMF,8.67,6366196.5,outside_monodentate_ligand_scope,,
5696,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",KOH,2.5,DMF,27.48,7931613.0,outside_monodentate_ligand_scope,,
5698,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",KOH,2.5,DMF,0.0,517462.34,outside_monodentate_ligand_scope,,
5699,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",KOH,2.5,DMF,0.0,536120.38,outside_monodentate_ligand_scope,,
5700,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,KOH,2.5,DMF,17.12,4498562.5,outside_monodentate_ligand_scope,,
5708,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",LiOtBu,2.5,DMF,29.98,7879798.0,outside_monodentate_ligand_scope,,
5710,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",LiOtBu,2.5,DMF,0.0,259458.53,outside_monodentate_ligand_scope,,
5711,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",LiOtBu,2.5,DMF,0.0,634400.38,outside_monodentate_ligand_scope,,
5712,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,LiOtBu,2.5,DMF,9.18,6270664.0,outside_monodentate_ligand_scope,,
5720,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",NaHCO3,2.5,DMF,15.8,2985091.0,outside_monodentate_ligand_scope,,
5722,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",NaHCO3,2.5,DMF,0.0,620551.06,outside_monodentate_ligand_scope,,
5723,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",NaHCO3,2.5,DMF,0.0,748381.44,outside_monodentate_ligand_scope,,
5724,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,NaHCO3,2.5,DMF,31.26,10313827.0,outside_monodentate_ligand_scope,,
5732,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",Et3N,2.5,DMF,25.79,7623856.0,outside_monodentate_ligand_scope,,
5734,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",Et3N,2.5,DMF,13.26,4573920.0,outside_monodentate_ligand_scope,,
5735,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",Et3N,2.5,DMF,0.0,662736.56,outside_monodentate_ligand_scope,,
5736,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,Et3N,2.5,DMF,11.64,7516696.5,outside_monodentate_ligand_scope,,
5744,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",CsF,2.5,DMF,5.36,3256977.25,outside_monodentate_ligand_scope,,
5746,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",CsF,2.5,DMF,54.32,10086792.0,outside_monodentate_ligand_scope,,
5747,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",CsF,2.5,DMF,0.0,830610.88,outside_monodentate_ligand_scope,,
5748,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,CsF,2.5,DMF,29.84,9624825.0,outside_monodentate_ligand_scope,,
5756,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,"0,1250",K3PO4,2.5,DMF,47.21,11649235.0,outside_monodentate_ligand_scope,,
5758,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,"0,1250",K3PO4,2.5,DMF,31.44,4665383.0,outside_monodentate_ligand_scope,,
5759,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,"0,1250",K3PO4,2.5,DMF,0.0,1335187.38,outside_monodentate_ligand_scope,,
5760,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,None,,K3PO4,2.5,DMF,54.2,16030396.0,outside_monodentate_ligand_scope,,
4705,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",None,2.5,MeCN,0.0,24451.5,outside_Group1_scope,1e,2d
4706,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",None,2.5,MeCN,0.0,28367.95,outside_Group1_scope,1e,2d
4707,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",None,2.5,MeCN,0.0,74272.47,outside_Group1_scope,1e,2d
4708,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",None,2.5,MeCN,0.0,46665.31,outside_Group1_scope,1e,2d
4709,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",None,2.5,MeCN,0.0,28084.69,outside_Group1_scope,1e,2d
4710,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",None,2.5,MeCN,0.0,30715.83,outside_Group1_scope,1e,2d
4711,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",None,2.5,MeCN,0.0,11425.62,outside_Group1_scope,1e,2d
4713,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",None,2.5,MeCN,0.0,153460.61,outside_Group1_scope,1e,2d
4717,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",NaOH,2.5,MeCN,0.0,121865.16,outside_Group1_scope,1e,2d
4718,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",NaOH,2.5,MeCN,0.0,1201616.88,outside_Group1_scope,1e,2d
4719,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",NaOH,2.5,MeCN,21.1,4356094.0,outside_Group1_scope,1e,2d
4720,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",NaOH,2.5,MeCN,0.0,967823.19,outside_Group1_scope,1e,2d
4721,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",NaOH,2.5,MeCN,18.81,3510796.25,outside_Group1_scope,1e,2d
4722,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",NaOH,2.5,MeCN,35.8,9906325.0,outside_Group1_scope,1e,2d
4723,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",NaOH,2.5,MeCN,19.54,4187510.25,outside_Group1_scope,1e,2d
4725,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",NaOH,2.5,MeCN,16.35,2466198.25,outside_Group1_scope,1e,2d
4729,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",KOH,2.5,MeCN,40.24,9282334.0,outside_Group1_scope,1e,2d
4730,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",KOH,2.5,MeCN,45.86,11084464.0,outside_Group1_scope,1e,2d
4731,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",KOH,2.5,MeCN,52.7,13303179.0,outside_Group1_scope,1e,2d
4732,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",KOH,2.5,MeCN,30.5,7274316.0,outside_Group1_scope,1e,2d
4733,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",KOH,2.5,MeCN,27.56,7416200.5,outside_Group1_scope,1e,2d
4734,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",KOH,2.5,MeCN,48.69,9651306.0,outside_Group1_scope,1e,2d
4735,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",KOH,2.5,MeCN,29.34,8694314.0,outside_Group1_scope,1e,2d
4737,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",KOH,2.5,MeCN,26.63,6639091.0,outside_Group1_scope,1e,2d
4741,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",LiOtBu,2.5,MeCN,54.08,12527919.0,outside_Group1_scope,1e,2d
4742,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",LiOtBu,2.5,MeCN,46.75,10159746.0,outside_Group1_scope,1e,2d
4743,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",LiOtBu,2.5,MeCN,46.65,10277746.0,outside_Group1_scope,1e,2d
4744,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",LiOtBu,2.5,MeCN,30.64,7233262.5,outside_Group1_scope,1e,2d
4745,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",LiOtBu,2.5,MeCN,15.11,5008413.5,outside_Group1_scope,1e,2d
4746,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",LiOtBu,2.5,MeCN,42.99,8029850.0,outside_Group1_scope,1e,2d
4747,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",LiOtBu,2.5,MeCN,24.27,6765023.5,outside_Group1_scope,1e,2d
4749,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",LiOtBu,2.5,MeCN,21.36,5679668.0,outside_Group1_scope,1e,2d
4753,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",NaHCO3,2.5,MeCN,49.01,12114056.0,outside_Group1_scope,1e,2d
4754,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",NaHCO3,2.5,MeCN,38.17,11262212.0,outside_Group1_scope,1e,2d
4755,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",NaHCO3,2.5,MeCN,43.48,11664856.0,outside_Group1_scope,1e,2d
4756,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",NaHCO3,2.5,MeCN,15.9,7502302.0,outside_Group1_scope,1e,2d
4757,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",NaHCO3,2.5,MeCN,29.59,6786574.5,outside_Group1_scope,1e,2d
4758,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",NaHCO3,2.5,MeCN,57.1,13243107.0,outside_Group1_scope,1e,2d
4759,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",NaHCO3,2.5,MeCN,16.87,5295206.5,outside_Group1_scope,1e,2d
4761,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",NaHCO3,2.5,MeCN,17.47,3443643.25,outside_Group1_scope,1e,2d
4765,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",Et3N,2.5,MeCN,25.64,5422480.5,outside_Group1_scope,1e,2d
4766,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",Et3N,2.5,MeCN,27.67,6040157.0,outside_Group1_scope,1e,2d
4767,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",Et3N,2.5,MeCN,42.87,9822723.0,outside_Group1_scope,1e,2d
4768,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",Et3N,2.5,MeCN,14.21,2139756.0,outside_Group1_scope,1e,2d
4769,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",Et3N,2.5,MeCN,15.39,2383001.25,outside_Group1_scope,1e,2d
4770,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",Et3N,2.5,MeCN,30.97,4829292.0,outside_Group1_scope,1e,2d
4771,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",Et3N,2.5,MeCN,0.0,1907262.0,outside_Group1_scope,1e,2d
4773,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",Et3N,2.5,MeCN,0.0,881851.44,outside_Group1_scope,1e,2d
4777,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",CsF,2.5,MeCN,18.69,2973241.75,outside_Group1_scope,1e,2d
4778,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",CsF,2.5,MeCN,23.55,4952932.5,outside_Group1_scope,1e,2d
4779,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",CsF,2.5,MeCN,22.98,7291626.5,outside_Group1_scope,1e,2d
4780,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",CsF,2.5,MeCN,14.45,2494721.0,outside_Group1_scope,1e,2d
4781,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",CsF,2.5,MeCN,21.33,4077251.25,outside_Group1_scope,1e,2d
4782,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",CsF,2.5,MeCN,42.12,9074559.0,outside_Group1_scope,1e,2d
4783,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",CsF,2.5,MeCN,25.45,7303552.0,outside_Group1_scope,1e,2d
4785,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,"0,1250",CsF,2.5,MeCN,23.45,5265958.5,outside_Group1_scope,1e,2d
4789,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,"0,1250",K3PO4,2.5,MeCN,42.24,10851351.0,outside_Group1_scope,1e,2d
4790,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3,"0,1250",K3PO4,2.5,MeCN,40.89,9985291.0,outside_Group1_scope,1e,2d
4791,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,"0,1250",K3PO4,2.5,MeCN,55.01,11979900.0,outside_Group1_scope,1e,2d
4792,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,"0,1250",K3PO4,2.5,MeCN,34.0,9169411.0,outside_Group1_scope,1e,2d
4793,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,"0,1250",K3PO4,2.5,MeCN,33.18,9639963.0,outside_Group1_scope,1e,2d
4794,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,"0,1250",K3PO4,2.5,MeCN,54.0,11413123.0,outside_Group1_scope,1e,2d
4795,6-quinoline-boronic acid hydrochloride,"1e, 6-BOH2-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,"0,1250",K3PO4,2.5,MeCN,25.02,7328337.0,outside_Group1_scope,1e,2d
